#	Kanji	Reading	Definition	Part	Jisho
2872	失業	しつぎょう	unemployment, loss of job	Verbal Noun	Jisho
2873	失敗	しっぱい	failure, mistake	Verbal Noun	Jisho
2874	勝敗	しょうはい	victory or defeat	Noun	Jisho
2875	原則	げんそく	principle, general rule	Noun	Jisho
2876	原料	げんりょう	raw material	Noun	Jisho
2877	原理	げんり	principle, theory	Noun	Jisho
2878	原子力	げんしりょく	atomic energy, nuclear power	Noun	Jisho
2879	グリーン	グリーン	green	Noun	Jisho
2880	高原	こうげん	plateau, highland	Noun	Jisho
2881	資料	しりょう	materials; data; document	Noun	Jisho
2882	資産	しさん	property, assets	Noun	Jisho
2883	資格	しかく	qualifications, competence	Noun	Jisho
2884	資本主義	しほんしゅぎ	capitalism	Noun	Jisho
2885	資源	しげん	resources	Noun	Jisho
2886	願書	がんしょ	application form	Noun	Jisho
2887	正式	せいしき	formal, official	Adjectival Noun	Jisho
2888	ジーパン	ジーパン	jeans	Noun	Jisho
2889	正面	しょうめん	front, face	Noun	Jisho
2890	正午	しょうご	noon, noontime	Noun	Jisho
2891	正義	せいぎ	justice, righteousness	Noun	Jisho
2892	正門	せいもん	main gate, main entrance	Noun	Jisho
2893	正解	せいかい	right answer, correct solution	Verbal Noun	Jisho
2894	正方形	せいほうけい	square	Noun	Jisho
2895	正	せい	true; regular; original	Noun	Jisho
2896	ジャーナリズム	ジャーナリズム	journalism	Noun	Jisho
2897	正座	せいざ	sitting upright with legs folded under one	Verbal Noun	Jisho
2898	正当	せいとう	just, legal	Adjectival Noun	Jisho
2899	異性	いせい	opposite sex	Noun	Jisho
2900	異常	いじょう	extraordinary, exceptional	Adjectival Noun	Jisho
2901	正常	せいじょう	normality, normalcy	Adjectival Noun	Jisho
2902	意識	いしき	consciousness, awareness	Verbal Noun	Jisho
2903	常識	じょうしき	common sense, common knowledge	Noun	Jisho
2904	スピーチ	スピーチ	speech	Noun	Jisho
2905	調べ	しらべ	investigation, inquiry	Noun	Jisho
2906	好調	こうちょう	favorable condition	Adjectival Noun	Jisho
2907	下調べ	したしらべ	preliminary investigation, preparation	Verbal Noun	Jisho
2908	整備	せいび	maintenance, servicing	Verbal Noun	Jisho
2909	整理	せいり	sorting; arrangement; organization	Verbal Noun	Jisho
2910	節約	せつやく	economizing, saving	Verbal Noun	Jisho
2911	検査	けんさ	inspection, examination	Verbal Noun	Jisho
2912	ああ	ああ	that kind of	Adverb	Jisho
2913	案	あん	plan, proposal	Noun	Jisho
2914	案外	あんがい	unexpectedly	Adverb	Jisho
2915	案の定	あんのじょう	just as thought; as usual	Adverb	Jisho
2916	国連	こくれん	United Nations	Noun	Jisho
2917	接続	せつぞく	connection, joining	Verbal Noun	Jisho
2918	外相	がいしょう	Minister of Foreign Affairs	Noun	Jisho
2919	真相	しんそう	the truth	Noun	Jisho
2920	相変わらず	あいかわらず	as usual, as before	Adverb	Jisho
2921	アクセント	アクセント	accent, stress	Noun	Jisho
2922	雑談	ざつだん	chat, idle talk	Verbal Noun	Jisho
2923	記事	きじ	article, news story	Noun	Jisho
2924	記号	きごう	symbol, sign	Noun	Jisho
2925	記入	きにゅう	entry, filling in of forms	Verbal Noun	Jisho
2926	暗記	あんき	memorization	Verbal Noun	Jisho
2927	記憶	きおく	memory, recollection	Verbal Noun	Jisho
2928	関心	かんしん	concern, interest	Noun	Jisho
2929	コマーシャル	コマーシャル	commercial, advertising	Noun	Jisho
2930	税関	ぜいかん	custom house, customs	Noun	Jisho
2931	関節	かんせつ	joint (knee joint, elbow joint, etc.)	Noun	Jisho
2932	関わる	かかわる	involve, concern	Verb	Jisho
2933	機関	きかん	engine; organisation	Noun	Jisho
2934	係	かかり	person in charge	Noun	Jisho
2935	現状	げんじょう	present condition	Noun	Jisho
2936	事態	じたい	situation, state of affairs	Noun	Jisho
2937	しつこい	しつこい	persistent	Adjective	Jisho
2938	実態	じったい	the actual situation, the realities	Noun	Jisho
2939	行政	ぎょうせい	administration	Noun	Jisho
2940	政治家	せいじか	politician	Noun	Jisho
2941	治まる	おさまる	settle down, be cured	Verb	Jisho
2942	政党	せいとう	political party	Noun	Jisho
2943	策	さく	scheme, policy	Noun	Jisho
2944	挙げる	あげる	cite, give (an example)	Verb	Jisho
2945	気候	きこう	climate	Noun	Jisho
2946	しゃがむ	しゃがむ	squat down	Verb	Jisho
2947	補う	おぎなう	supplement (compensate for); replenish	Verb	Jisho
2948	足首	あしくび	ankle	Noun	Jisho
2949	首脳	しゅのう	leader	Noun	Jisho
2950	頭	かしら	head, chief	Noun	Jisho
2951	頭痛	ずつう	headache	Noun	Jisho
2952	顔色	かおいろ	complexion, expression	Noun	Jisho
2953	朝顔	あさがお	morning glory	Noun	Jisho
2954	コンテスト	コンテスト	contest	Noun	Jisho
2955	改正	かいせい	revision, amendment	Verbal Noun	Jisho
2956	改良	かいりょう	improvement, reform	Verbal Noun	Jisho
2957	改める	あらためる	reform, change	Verb	Jisho
2958	改造	かいぞう	remodeling, reorganization	Verbal Noun	Jisho
2959	改めて	あらためて	once again	Adverb	Jisho
2960	改まる	あらたまる	be renewed, change	Verb	Jisho
2961	革命	かくめい	revolution	Noun	Jisho
2962	キャベツ	キャベツ	cabbage	Noun	Jisho
2963	生命	せいめい	life	Noun	Jisho
2964	命	いのち	life	Noun	Jisho
2965	運命	うんめい	fate	Noun	Jisho
2966	組合	くみあい	union, guild	Noun	Jisho
2967	仕組み	しくみ	structure; mechanism	Noun	Jisho
2968	組	くみ	school class; group of people	Noun	Jisho
2969	組む	くむ	pair up, partner with	Verb	Jisho
2970	組み合わせる	くみあわせる	to join together; to combine	Verb	Jisho
2971	アイドル	アイドル	idol, pop singer	Noun	Jisho
2972	組み込む	くみこむ	incorporate, insert	Verb	Jisho
2973	組み合わせ	くみあわせ	combination	Noun	Jisho
2974	織物	おりもの	cloth, textile	Noun	Jisho
2975	進出	しんしゅつ	advancement	Verbal Noun	Jisho
2976	進行	しんこう	advancement	Verbal Noun	Jisho
2977	進歩	しんぽ	progress, advancement	Verbal Noun	Jisho
2978	前進	ぜんしん	advancement	Verbal Noun	Jisho
2979	からかう	からかう	make fun of, tease	Verb	Jisho
2980	進路	しんろ	course, route	Noun	Jisho
2981	行進	こうしん	march, parade	Verbal Noun	Jisho
2982	推進	すいしん	promotion	Verbal Noun	Jisho
2983	主任	しゅにん	person in charge	Noun	Jisho
2984	辞任	じにん	resignation	Verbal Noun	Jisho
2985	お世辞	おせじ	compliment, flattery	Noun	Jisho
2986	委員会	いいんかい	committee	Noun	Jisho
2987	すっきり	すっきり	refreshed	Adverb	Jisho
2988	委員	いいん	committee member, delegate	Noun	Jisho
2989	出勤	しゅっきん	to go to work, attendance at work	Verbal Noun	Jisho
2990	勤勉	きんべん	diligence, hard work	Adjectival Noun	Jisho
2991	勤務	きんむ	duty; work	Verbal Noun	Jisho
2992	義務	ぎむ	duty, obligation	Noun	Jisho
2993	事務	じむ	office work	Noun	Jisho
2994	公務員	こうむいん	public officer, government worker	Noun	Jisho
2995	あいにく	あいにく	unfortunately	Adverb	Jisho
2996	事務員	じむいん	clerk, clerical staff	Noun	Jisho
2997	従う	したがう	follow, obey	Verb	Jisho
2998	従業員	じゅうぎょういん	employee, worker	Noun	Jisho
2999	雇用	こよう	employment	Verbal Noun	Jisho
3000	実績	じっせき	achievement, performance	Noun	Jisho
3001	業績	ぎょうせき	achievement, performance	Noun	Jisho
3002	応募	おうぼ	application	Verbal Noun	Jisho
3003	集中	しゅうちゅう	concentration, convergence	Verbal Noun	Jisho
3004	おばさん	おばさん	middle-aged woman	Noun	Jisho
3005	集合	しゅうごう	gathering, assembly	Verbal Noun	Jisho
3006	集まり	あつまり	gathering, assembly	Noun	Jisho
3007	収集	しゅうしゅう	collection, gathering	Verbal Noun	Jisho
3008	採算	さいさん	profit	Noun	Jisho
3009	採点	さいてん	marking, grading	Verbal Noun	Jisho
3010	供給	きょうきゅう	supply, provision	Verbal Noun	Jisho
3011	月給	げっきゅう	monthly salary	Noun	Jisho
3012	ジャンプ	ジャンプ	jump	Verbal Noun	Jisho
3013	時給	じきゅう	hourly wage	Noun	Jisho
3014	需要	じゅよう	demand	Noun	Jisho
3015	就任	しゅうにん	inauguration, appointment	Verbal Noun	Jisho
3016	職員	しょくいん	staff, employee	Noun	Jisho
3017	職場	しょくば	place of work, office	Noun	Jisho
3018	職業	しょくぎょう	occupation	Noun	Jisho
3019	条約	じょうやく	treaty	Noun	Jisho
3020	あちらこちら	あちらこちら	all over, here and there	Noun	Jisho
3021	参考	さんこう	reference, consultation	Noun	Jisho
3022	参議院	さんぎいん	House of Councilors, Upper House	Noun	Jisho
3023	お参り	おまいり	visiting a shrine or temple	Verbal Noun	Jisho
3024	参考書	さんこうしょ	reference book	Noun	Jisho
3025	加わる	くわわる	join in; participate	Verb	Jisho
3026	いい加減	いいかげん	irresponsible, half-baked	Adjectival Noun	Jisho
3027	追う	おう	chase, pursue	Verb	Jisho
3028	追い出す	おいだす	kick out; expel	Verb	Jisho
3029	いつのまにか	いつのまにか	before it is noticed; unawares	Adverb	Jisho
3030	感じ	かんじ	feeling, impression	Noun	Jisho
3031	感情	かんじょう	feeling, emotion	Noun	Jisho
3032	感覚	かんかく	sense, sensation	Noun	Jisho
3033	感動	かんどう	emotionally moving	Verbal Noun	Jisho
3034	実感	じっかん	true sense, realization	Verbal Noun	Jisho
3035	感心	かんしん	admiration	Verbal Noun	Jisho
3036	思想	しそう	thought, conception	Noun	Jisho
3037	おごる	おごる	treat	Verb	Jisho
3038	感想	かんそう	thought, impression	Noun	Jisho
3039	空想	くうそう	fantasy, daydreams	Verbal Noun	Jisho
3040	現像	げんぞう	developing (film)	Verbal Noun	Jisho
3041	現象	げんしょう	phenomenon	Noun	Jisho
3042	気象	きしょう	weather condition	Noun	Jisho
3043	障子	しょうじ	paper sliding-door	Noun	Jisho
3044	修正	しゅうせい	correction, revision	Verbal Noun	Jisho
3045	おやつ	おやつ	snack, refreshment	Noun	Jisho
3046	傷	きず	wound, scar	Noun	Jisho
3047	傷める	いためる	damage, spoil	Verb	Jisho
3048	交換	こうかん	exchange, bartering	Verbal Noun	Jisho
3049	言い換える	いいかえる	express in different words, paraphrase	Verb	Jisho
3050	着替え	きがえ	change of clothes	Verbal Noun	Jisho
3051	交替	こうたい	alternation, shift	Verbal Noun	Jisho
3052	火災	かさい	fire, conflagration	Noun	Jisho
3053	災難	さいなん	calamity, misfortune	Noun	Jisho
3054	ごろごろ	ごろごろ	rumble	Adverb	Jisho
3055	障害	しょうがい	obstacle, disorder	Noun	Jisho
3056	災害	さいがい	calamity, disaster	Noun	Jisho
3057	公害	こうがい	environmental pollution	Noun	Jisho
3058	水害	すいがい	flood damage	Noun	Jisho
3059	害	がい	harm, damage	Verbal Noun	Jisho
3060	被せる	かぶせる	to cover (with something)	Verb	Jisho
3061	救う	すくう	save, relieve	Verb	Jisho
3062	シューズ	シューズ	shoes, sports shoes	Noun	Jisho
3063	救い	すくい	rescue, relief	Noun	Jisho
3064	助手	じょしゅ	assistant, helper	Noun	Jisho
3065	救助	きゅうじょ	rescue, relief	Verbal Noun	Jisho
3066	支援	しえん	support, backing	Verbal Noun	Jisho
3067	援助	えんじょ	aid, assistance	Verbal Noun	Jisho
3068	応援	おうえん	support, cheering	Verbal Noun	Jisho
3069	小遣い	こづかい	pocket money, allowance	Noun	Jisho
3070	キス	キス	kiss	Verbal Noun	Jisho
3071	警告	けいこく	warning, admonition	Verbal Noun	Jisho
3072	警官	けいかん	police officer, policeman	Noun	Jisho
3073	管	かん	pipe, tube	Noun	Jisho
3074	犯す	おかす	commit a crime, rape	Verb	Jisho
3075	強盗	ごうとう	robbery	Noun	Jisho
3076	自殺	じさつ	suicide	Verbal Noun	Jisho
3077	殺人	さつじん	murder, homicide	Noun	Jisho
3078	くるくる	くるくる	round and round, spin	Adverb	Jisho
3079	奪う	うばう	rob, take by force	Verb	Jisho
3080	戦後	せんご	postwar period	Noun	Jisho
3081	作戦	さくせん	tactic, strategy	Noun	Jisho
3082	戦場	せんじょう	battlefield	Noun	Jisho
3083	戦前	せんぜん	prewar period	Noun	Jisho
3084	戦死	せんし	death in war	Verbal Noun	Jisho
3085	争い	あらそい	conflict, battle	Noun	Jisho
3086	争う	あらそう	compete, fight	Verb	Jisho
3087	サボる	サボる	blow off, play truant	Verb	Jisho
3088	競技	きょうぎ	match, sporting event	Verbal Noun	Jisho
3089	混雑	こんざつ	confusion, disorder	Verbal Noun	Jisho
3090	混乱	こんらん	disorder, confusion	Verbal Noun	Jisho
3091	捜す	さがす	look for, search for	Verb	Jisho
3092	索引	さくいん	index	Noun	Jisho
3093	落ち着く	おちつく	calm down, settle in	Verb	Jisho
3094	落ち着き	おちつき	calmness, composure	Noun	Jisho
3095	ショッピング	ショッピング	shopping	Verbal Noun	Jisho
3096	落とし物	おとしもの	lost property	Noun	Jisho
3097	交流	こうりゅう	interaction, contact	Verbal Noun	Jisho
3098	一流	いちりゅう	top-ranked, world-class	Noun	Jisho
3099	上流	じょうりゅう	upstream	Noun	Jisho
3100	下流	かりゅう	downstream	Noun	Jisho
3101	海流	かいりゅう	ocean current	Noun	Jisho
3102	三流	さんりゅう	third-rate	Noun	Jisho
3103	スマート	スマート	smart, sophisticated	Adjective	Jisho
3104	洪水	こうずい	flood, inundation	Noun	Jisho
3105	崩れる	くずれる	crumble, collapse	Verb	Jisho
3106	崩す	くずす	destroy, break	Verb	Jisho
3107	水洗	すいせん	flushing, rinsing with water	Verbal Noun	Jisho
3108	洗い物	あらいもの	dishes to be washed	Noun	Jisho
3109	石油	せきゆ	petroleum, oil	Noun	Jisho
3110	油絵	あぶらえ	oil painting	Noun	Jisho
3111	浮かぶ	うかぶ	float	Verb	Jisho
3112	ずらり	ずらり	line up neatly	Adverb	Jisho
3113	浮かべる	うかべる	set afloat	Verb	Jisho
3114	浮く	うく	float	Verb	Jisho
3115	沈める	しずめる	sink, submerge	Verb	Jisho
3116	将来	しょうらい	future (usually near)	Noun	Jisho
3117	永遠	えいえん	eternity	Adjectival Noun	Jisho
3118	永久	えいきゅう	eternity	Adjectival Noun	Jisho
3119	河口	かこう	river mouth, estuary	Noun	Jisho
3120	いらっしゃる	いらっしゃる	come, go	Verb	Jisho
3121	冷ます	さます	cool, let cool	Verb	Jisho
3122	車庫	しゃこ	garage	Noun	Jisho
3123	金庫	きんこ	vault, safe	Noun	Jisho
3124	心臓	しんぞう	heart	Adjectival Noun	Jisho
3125	軽快	けいかい	light, cheerful	Adjective	Jisho
3126	快い	こころよい	pleasant, agreeable	Adjective	Jisho
3127	快晴	かいせい	good weather	Noun	Jisho
3128	ウナギ	ウナギ	eel	Noun	Jisho
3129	最適	さいてき	optimum	Adjectival Noun	Jisho
3130	指摘	してき	pointing out, identification	Verbal Noun	Jisho
3131	湿度	しつど	humidity	Noun	Jisho
3132	湿っぽい	しめっぽい	damp, gloomy	Adjective	Jisho
3133	湿気	しっけ	moisture, dampness	Noun	Jisho
3134	湿る	しめる	get damp, get wet	Verb	Jisho
3135	汚染	おせん	pollution, contamination	Verbal Noun	Jisho
3136	景気	けいき	economic climate	Noun	Jisho
3137	ガード	ガード	guard rail	Noun	Jisho
3138	影	かげ	shadow, shade	Noun	Jisho
3139	境界	きょうかい	boundary, border	Noun	Jisho
3140	環境	かんきょう	environment, surroundings	Noun	Jisho
3141	国境	こっきょう	national border	Noun	Jisho
3142	境	さかい	boundary, border	Noun	Jisho
3143	観察	かんさつ	observation, supervision	Verbal Noun	Jisho
3144	外観	がいかん	external appearance	Noun	Jisho
3145	かぼちゃ	かぼちゃ	pumpkin	Noun	Jisho
3146	客観的	きゃっかんてき	objective	Adjective	Jisho
3147	主観	しゅかん	subjectivity, subject	Noun	Jisho
3148	主観的	しゅかんてき	subjective	Adjective	Jisho
3149	観客	かんきゃく	audience, spectator	Noun	Jisho
3150	観光	かんこう	sightseeing	Noun	Jisho
3151	観測	かんそく	observation	Verbal Noun	Jisho
3152	推測	すいそく	conjecture, guess	Verbal Noun	Jisho
3153	クイズ	クイズ	quiz, quiz show	Noun	Jisho
3154	宇宙	うちゅう	universe, space	Noun	Jisho
3155	衛星	えいせい	satellite	Noun	Jisho
3156	衛生	えいせい	hygiene, sanitation	Noun	Jisho
3157	衛生的	えいせいてき	sanitary, hygienic	Adjective	Jisho
3158	球	きゅう	globe, ball	Noun	Jisho
3159	震度	しんど	seismic intensity	Noun	Jisho
3160	振動	しんどう	vibration	Verbal Noun	Jisho
3161	クリーム	クリーム	cream	Noun	Jisho
3162	神経	しんけい	sensitivity, nerves	Noun	Jisho
3163	神様	かみさま	god, the divine	Noun	Jisho
3164	神道	しんとう	Shinto	Noun	Jisho
3165	精神	せいしん	mind, spirit	Noun	Jisho
3166	精算	せいさん	settlement of accounts, adjustment	Verbal Noun	Jisho
3167	厳重	げんじゅう	strict, secure	Adjective	Jisho
3168	貴重	きちょう	precious, valuable	Adjectival Noun	Jisho
3169	貴重品	きちょうひん	valuables	Noun	Jisho
3170	ぐるぐる	ぐるぐる	round and round	Adverb	Jisho
3171	跡	あと	trace, track	Noun	Jisho
3172	足跡	あしあと	footprint	Noun	Jisho
3173	好奇心	こうきしん	curiosity	Noun	Jisho
3174	奇跡	きせき	miracle, wonder	Noun	Jisho
3175	奇数	きすう	odd number	Noun	Jisho
3176	経歴	けいれき	personal history, resume	Noun	Jisho
3177	学歴	がくれき	educational history	Noun	Jisho
3178	さぞ	さぞ	I am sure; no doubt	Adverb	Jisho
3179	王	おう	king	Noun	Jisho
3180	王様	おうさま	king	Noun	Jisho
3181	建築	けんちく	construction, architecture	Verbal Noun	Jisho
3182	新築	しんちく	new building	Verbal Noun	Jisho
3183	構想	こうそう	conception, plan	Verbal Noun	Jisho
3184	構える	かまえる	set up (shop)	Verb	Jisho
3185	結構	けっこう	I'm fine; no thank you	Adjective	Jisho
3186	サングラス	サングラス	sunglasses	Noun	Jisho
3187	結構	けっこう	quite	Adverb	Jisho
3188	構う	かまう	mind, care for	Verb	Jisho
3189	位	くらい	rank, dignity	Noun	Jisho
3190	設置	せっち	establishment	Verbal Noun	Jisho
3191	距離	きょり	distance, interval	Noun	Jisho
3192	一周	いっしゅう	once around	Verbal Noun	Jisho
3193	辺り	あたり	vicinity, around	Noun	Jisho
3194	周囲	しゅうい	circumference, surroundings	Noun	Jisho
3195	きっちり	きっちり	exactly	Adverb	Jisho
3196	囲む	かこむ	enclose, encircle	Verb	Jisho
3197	横断	おうだん	crossing, traversing	Verbal Noun	Jisho
3198	継続	けいぞく	continuation	Verbal Noun	Jisho
3199	欧米	おうべい	Europe and America	Noun	Jisho
3200	州	しゅう	state	Noun	Jisho
3201	陸	おか	land, shore	Noun	Jisho
3202	極めて	きわめて	extremely, very	Adverb	Jisho
3203	きゅうり	きゅうり	cucumber	Noun	Jisho
3204	消極的	しょうきょくてき	negative, passive	Adjective	Jisho
3205	極端	きょくたん	extreme	Adjectival Noun	Jisho
3206	最先端	さいせんたん	cutting edge, forefront	Noun	Jisho
3207	一緒	いっしょ	together	Verbal Noun	Jisho
3208	外貨	がいか	foreign currency	Noun	Jisho
3209	貨物	かもつ	freight, cargo	Noun	Jisho
3210	車輪	しゃりん	wheel	Noun	Jisho
3211	すっと	すっと	quickly; directly	Adverb	Jisho
3212	回復	かいふく	recovery, rehabilitation	Verbal Noun	Jisho
3213	渋い	しぶい	bitter, astringent	Adjective	Jisho
3214	渋滞	じゅうたい	delay, traffic jam	Verbal Noun	Jisho
3215	一帯	いったい	area, vicinity	Noun	Jisho
3216	帯	おび	belt, sash	Noun	Jisho
3217	温帯	おんたい	temperate zone	Noun	Jisho
3218	守備	しゅび	defense, fielding	Verbal Noun	Jisho
3219	帰宅	きたく	return home	Verbal Noun	Jisho
3220	すらすら	すらすら	unhesitantly; smoothly	Adverb	Jisho
3221	住宅地	じゅうたくち	residential district	Noun	Jisho
3222	宛先	あてさき	recipient, addressee	Noun	Jisho
3223	宛名	あてな	name of recipient, addressee	Noun	Jisho
3224	後戻り	あともどり	turning back, retreat	Verbal Noun	Jisho
3225	起こす	おこす	bring about, cause; wake up	Verb	Jisho
3226	起源	きげん	origin, beginning	Noun	Jisho
3227	起き上がる	おきあがる	get up, rise	Verb	Jisho
3228	うろうろ	うろうろ	wander	Adverb	Jisho
3229	寝室	しんしつ	bedroom	Noun	Jisho
3230	静まる	しずまる	become quiet, calm down	Verb	Jisho
3231	休暇	きゅうか	holiday, vacation	Noun	Jisho
3232	片手	かたて	one hand	Noun	Jisho
3233	片方	かたほう	one side	Noun	Jisho
3234	片側	かたがわ	one side	Noun	Jisho
3235	裏切る	うらぎる	betray	Verb	Jisho
3236	おまけ	おまけ	extra; freebie	Verbal Noun	Jisho
3237	裏口	うらぐち	back door	Noun	Jisho
3238	裏返し	うらがえし	inside out; upside down	Verbal Noun	Jisho
3239	裏門	うらもん	back gate	Noun	Jisho
3240	裏表	うらおもて	inside-out, both sides	Noun	Jisho
3241	項目	こうもく	(data) item; entry	Noun	Jisho
3242	印象	いんしょう	impression	Noun	Jisho
3243	印	しるし	mark, symbol	Noun	Jisho
3244	クッキー	クッキー	cookie, biscuit	Noun	Jisho
3245	印刷	いんさつ	printing	Verbal Noun	Jisho
3246	週刊	しゅうかん	published weekly	Noun	Jisho
3247	月刊	げっかん	published monthly	Noun	Jisho
3248	出版	しゅっぱん	publishing, publication	Verbal Noun	Jisho
3249	出版社	しゅっぱんしゃ	publishing company	Noun	Jisho
3250	詳細	しょうさい	details, particulars	Adjectival Noun	Jisho
3251	心細い	こころぼそい	helpless, lonely	Adjective	Jisho
3252	掲示	けいじ	notice, bulletin	Verbal Noun	Jisho
3253	コンセント	コンセント	outlet, wall socket	Noun	Jisho
3254	積極的	せっきょくてき	positive, active	Adjective	Jisho
3255	言い訳	いいわけ	excuse; explanation	Verbal Noun	Jisho
3256	誤り	あやまり	error, mistake	Noun	Jisho
3257	誤る	あやまる	make a mistake	Verb	Jisho
3258	誤解	ごかい	misunderstanding	Verbal Noun	Jisho
3259	気付く	きづく	notice, become aware of	Verb	Jisho
3260	くっ付く	くっつく	stick, cling	Verb	Jisho
3261	ずるい	ずるい	cunning, sneaky	Adjective	Jisho
3262	追い付く	おいつく	overtake, catch up with	Verb	Jisho
3263	顔付き	かおつき	face, expression	Noun	Jisho
3264	思い付く	おもいつく	think of, hit upon	Verb	Jisho
3265	後片付け	あとかたづけ	cleaning up	Verbal Noun	Jisho
3266	傷付く	きずつく	get injured, be hurt	Verb	Jisho
3267	傷付ける	きずつける	wound, hurt	Verb	Jisho
3268	くっ付ける	くっつける	attach, paste	Verb	Jisho
3269	せっかち	せっかち	impatient	Adjectival Noun	Jisho
3270	言付ける	ことづける	leave a message	Verb	Jisho
3271	金属	きんぞく	metal	Noun	Jisho
3272	所属	しょぞく	belong to; member	Verbal Noun	Jisho
3273	大蔵省	おおくらしょう	Ministry of Finance	Noun	Jisho
3274	外務省	がいむしょう	Ministry of Foreign Affairs	Noun	Jisho
3275	帰省	きせい	homecoming	Verbal Noun	Jisho
3276	省略	しょうりゃく	omission, abbreviation	Verbal Noun	Jisho
3277	概念	がいねん	general idea, concept	Noun	Jisho
3278	うちわ	うちわ	round paper fan	Noun	Jisho
3279	記念	きねん	commemoration, memory	Verbal Noun	Jisho
3280	信念	しんねん	belief, conviction	Noun	Jisho
3281	順調	じゅんちょう	favorable condition, smooth progress	Adjectival Noun	Jisho
3282	順	じゅん	order, sequence	Noun	Jisho
3283	順番	じゅんばん	order of things; turn (in line);	Noun	Jisho
3284	順位	じゅんい	order, rank	Noun	Jisho
3285	順々に	じゅんじゅんに	by turns, in order	Adverb	Jisho
3286	うっかり	うっかり	carelessly, accidentally	Adverb	Jisho
3287	順序	じゅんじょ	order	Noun	Jisho
3288	逆	ぎゃく	reverse, inverse	Adjectival Noun	Jisho
3289	逆らう	さからう	disobey, go against	Verb	Jisho
3290	逆さ	さかさ	reverse, inversion	Adjectival Noun	Jisho
3291	逆さま	さかさま	upside-down, reverse	Adjectival Noun	Jisho
3292	行列	ぎょうれつ	queue, line	Verbal Noun	Jisho
3293	整列	せいれつ	row, (standing in a) line	Verbal Noun	Jisho
3294	くだらない	くだらない	worthless, trifling	Adjective	Jisho
3295	実例	じつれい	example, instance	Noun	Jisho
3296	余り	あまり	remainder, leftover	Adverb	Jisho
3297	削減	さくげん	curtailment, reduction	Verbal Noun	Jisho
3298	削除	さくじょ	deletion, elimination	Verbal Noun	Jisho
3299	既に	すでに	already, previously	Adverb	Jisho
3300	既製	きせい	ready-made, ready-to-wear	Noun	Jisho
3301	深刻	しんこく	serious, grave	Adjective	Jisho
3302	刻む	きざむ	cut fine	Verb	Jisho
3303	ずうずうしい	ずうずうしい	cheeky, impudent	Adjective	Jisho
3304	時刻	じこく	time, hour	Noun	Jisho
3305	締め切り	しめきり	deadline, time limit	Noun	Jisho
3306	締め切る	しめきる	close, fix a deadline	Verb	Jisho
3307	締まる	しまる	tighten, be compact	Verb	Jisho
3308	栄える	さかえる	flourish, thrive	Verb	Jisho
3309	栄養	えいよう	nutrition, nourishment	Noun	Jisho
3310	教養	きょうよう	culture, education	Noun	Jisho
3311	すやすや	すやすや	sleeping peacefully	Adverb	Jisho
3312	休養	きゅうよう	rest, recreation	Verbal Noun	Jisho
3313	苦しむ	くるしむ	suffer, be troubled	Verb	Jisho
3314	苦情	くじょう	complaint, grievance	Noun	Jisho
3315	苦心	くしん	pains, efforts	Verbal Noun	Jisho
3316	苦しみ	くるしみ	distress, suffering	Noun	Jisho
3317	苦痛	くつう	pain, agony	Noun	Jisho
3318	苦しめる	くるしめる	torment, trouble	Verb	Jisho
3319	セルフサービス	セルフサービス	self-service	Noun	Jisho
3320	苦労	くろう	difficulty, hardship	Verbal Noun	Jisho
3321	勤労	きんろう	labor, work	Verbal Noun	Jisho
3322	過労	かろう	overwork	Noun	Jisho
3323	困難	こんなん	difficulty, hardship	Verbal Noun	Jisho
3324	甘える	あまえる	depend on, take advantage of	Verb	Jisho
3325	甘やかす	あまやかす	be indulgent to, spoil	Verb	Jisho
3326	辛い	からい	strict, severe, spicy	Adjective	Jisho
3327	アルファベット	アルファベット	alphabet	Noun	Jisho
3328	幸い	さいわい	happiness, good fortune	Adjectival Noun	Jisho
3329	幸運	こううん	good fortune, good luck	Adjectival Noun	Jisho
3330	幸福	こうふく	happiness, good fortune	Adjectival Noun	Jisho
3331	砂	すな	sand, grit	Noun	Jisho
3332	砂漠	さばく	desert	Noun	Jisho
3333	漁業	ぎょぎょう	fishing industry	Noun	Jisho
3334	薄暗い	うすぐらい	gloomy, dim	Adjective	Jisho
3335	薄める	うすめる	thin, dilute	Verb	Jisho
3336	いびき	いびき	snoring	Noun	Jisho
3337	薄着	うすぎ	light clothing	Verbal Noun	Jisho
3338	厚着	あつぎ	heavy clothing	Verbal Noun	Jisho
3339	圧力	あつりょく	pressure	Noun	Jisho
3340	気圧	きあつ	atmospheric pressure	Noun	Jisho
3341	高気圧	こうきあつ	high pressure	Noun	Jisho
3342	縮小	しゅくしょう	reduction, curtailment	Verbal Noun	Jisho
3343	越す	こす	go over, surmount	Verb	Jisho
3344	いやらしい	いやらしい	disgusting, nasty	Adjective	Jisho
3345	追い抜く	おいぬく	pass, overtake	Verb	Jisho
3346	札	さつ	note, paper money	Noun	Jisho
3347	改札	かいさつ	ticket gate	Verbal Noun	Jisho
3348	感謝	かんしゃ	gratitude, thanks	Verbal Noun	Jisho
3349	月謝	げっしゃ	monthly (tuition) fee	Noun	Jisho
3350	射す	さす	shine on	Verb	Jisho
3351	過程	かてい	process, course	Noun	Jisho
3352	イントネーション	イントネーション	intonation	Noun	Jisho
3353	課程	かてい	course, curriculum	Noun	Jisho
