#	Kanji	Reading	Definition	Frequency	Dispersion	6K #	Jisho
2387	発売	はつばい	sale	23	0.73	4672	Jisho
2388	成り立つ	なりたつ	be concluded; consist of	23	0.95	4949	Jisho
2389	人数	にんずう	number of people	23	0.98	4510	Jisho
2390	物質	ぶっしつ	matter, material	23	0.9	4483	Jisho
2391	温度	おんど	temperature; heat	23	0.99	744	Jisho
2392	性質	せいしつ	nature, disposition	23	0.83	2401	Jisho
2393	方針	ほうしん	course, line; policy, plan; principle	23	0.84	1789	Jisho
2394	ひたすら	ひたすら	determinedly, earnestly	23	0.9		Jisho
2395	秘密	ひみつ	secret, confidence	23	0.91	1449	Jisho
2396	該当	がいとう	fall under, be applicable, correspond	23	0.67		Jisho
2397	案内	あんない	guidance; guide, sign	23	0.91	1282	Jisho
2398	基礎	きそ	basis, basics, foundation	23	0.87	3846	Jisho
2399	単なる	たんなる	mere, simple	23	0.91		Jisho
2400	草	くさ	grass, weed	23	0.9	1682	Jisho
2401	食品	しょくひん	food	23	0.97	2234	Jisho
2402	トラブル	とらぶる	trouble	23	0.95		Jisho
2403	植える	うえる	plant	23	0.94	1677	Jisho
2404	定義	ていぎ	definition	23	0.85	4821	Jisho
2405	盛り上がる	もりあがる	swell, rise; liven up	23	0.9	5669	Jisho
2406	祖父	そふ	grandfather	23	0.8	1942	Jisho
2407	扉	とびら	door	23	0.86	5739	Jisho
2408	僕達	ぼくたち	we (used by male speakers)	23	0.85		Jisho
2409	にわたって	にわたって	throughout, over a period of	23	0.85		Jisho
2410	廊下	ろうか	corridor	23	0.81	1973	Jisho
2411	要請	ようせい	request	23	0.56	4556	Jisho
2412	姉さん	ねえさん	elder sister	23	0.59		Jisho
2412	お姉さん	おねえさん	elder sister (with honorific)	23	0.59		Jisho
2413	プログラム	ぷろぐらむ	program	23	0.96	446	Jisho
2414	職業	しょくぎょう	occupation, trade, profession	23	0.99	3018	Jisho
2415	限界	げんかい	limit, boundary	23	0.98	2502	Jisho
2416	地位	ちい	rank, position	23	0.84	5205	Jisho
2417	負う	おう	take, assume	23	0.91		Jisho
2418	何しろ	なにしろ	anyhow, anyway	23	0.85	4029	Jisho
2419	何と	なんと	how, what	23	0.74	4022	Jisho
2420	エンジン	えんじん	engine	23	0.86	2074	Jisho
2421	コンビニ	こんびに	convenience store	23	0.74		Jisho
2422	質	しつ	nature, quality	23	0.96	2403	Jisho
2423	漢字	かんじ	kanji, Chinese character	23	0.95	157	Jisho
2424	政策	せいさく	policy	23	0.84	1310	Jisho
2425	本物	ほんもの	real (thing), genuine	23	0.88	4398	Jisho
2426	作り出す	つくりだす	make, create	23	0.91		Jisho
2427	解消	かいしょう	cancellation, annulment; cancel, dissolve	23	0.91		Jisho
2428	キャンプ	きゃんぷ	camp	22	0.79	796	Jisho
2429	アルバム	あるばむ	album	22	0.78	1076	Jisho
2430	運命	うんめい	destiny, fate	22	0.85	2965	Jisho
2431	に違いない	にちがいない	must be, no doubt that	22	0.56		Jisho
2432	発する	はっする	emit, release	22	0.87		Jisho
2433	ロボット	ろぼっと	robot	22	0.7	426	Jisho
2434	水分	すいぶん	water, moisture	22	0.9		Jisho
2435	天皇	てんのう	Emperor	22	0.76	5929	Jisho
2436	布	ぬの	cloth	22	0.98	5782	Jisho
2437	生物	せいぶつ	living thing; biology	22	0.86	2359	Jisho
2438	根	ね	root	22	0.95	5505	Jisho
2439	信用	しんよう	trust, rely on	22	0.96	2714	Jisho
2440	ロシア	ろしあ	Russia	22	0.97		Jisho
2441	農業	のうぎょう	agriculture	22	0.73	1579	Jisho
2442	思想	しそう	thought, idea	22	0.8	3036	Jisho
2443	丁寧	ていねい	careful, polite	22	0.94	1889	Jisho
2444	種	たね	seed	22	0.91	4718	Jisho
2445	書類	しょるい	document	22	0.96	2648	Jisho
2446	疑う	うたがう	suspect, doubt	22	0.91	3411	Jisho
2447	神様	かみさま	god, God	22	0.89	3163	Jisho
2448	悔しい	くやしい	regrettable, frustrating; feel regret	22	0.83	3803	Jisho
2449	農家	のうか	farmer	22	0.87	5363	Jisho
2450	市町村	しちょうそん	municipality	22	0.47		Jisho
2451	被害者	ひがいしゃ	victim	22	0.9		Jisho
2452	時計	とけい	watch; clock	22	0.94	251	Jisho
2453	雲	くも	cloud	22	0.88	1440	Jisho
2454	ぱっと	ぱっと	suddenly	22	0.67	5076	Jisho
2455	メッセージ	めっせーじ	message	22	0.92		Jisho
2456	いじめ	いじめ	bullying	22	0.92		Jisho
2457	離婚	りこん	divorce	22	0.9	1465	Jisho
2458	効果的	こうかてき	effective	22	0.88		Jisho
2459	掲載	けいさい	publication	22	0.75		Jisho
2460	しょっちゅう	しょっちゅう	often, always	22	0.76	2780	Jisho
2461	オリンピック	おりんぴっく	Olympics	22	0.72	2165	Jisho
2462	操作	そうさ	operation	22	0.96	5245	Jisho
2463	知恵	ちえ	wisdom	22	0.98		Jisho
2464	伝統	でんとう	tradition	22	0.89	5574	Jisho
2465	留まる	とどまる	stay	22	0.81		Jisho
2466	受かる	うかる	pass	22	0.47	2329	Jisho
2467	恐れる	おそれる	fear, be afraid	22	0.86	3639	Jisho
2468	著しい	いちじるしい	significant	22	0.52	3413	Jisho
2469	カレー	かれー	curry	22	0.8		Jisho
2470	ウインドウズ	ういんどうず	Windows	22	0.81		Jisho
2471	救う	すくう	save, rescue	22	0.93	3061	Jisho
2472	助かる	たすかる	survive, be saved; be helpful	22	0.88	5100	Jisho
2473	巡る	めぐる	go around	22	0.89	5827	Jisho
2474	予約	よやく	reservation	22	0.79	968	Jisho
2475	響く	ひびく	affect	22	0.88	5176	Jisho
2476	事前	じぜん	prior	22	0.84		Jisho
2477	進行	しんこう	progression	22	0.93	2976	Jisho
2478	解説	かいせつ	explanation, comment, description	22	0.85	2841	Jisho
2479	潰す	つぶす	smash; crush, squash; ruin	22	0.92	5949	Jisho
2480	二時	にじ	two o’clock	22	0.42		Jisho
2481	行事	ぎょうじ	event	22	0.94	2147	Jisho
2482	男女	だんじょ	men and women	22	0.97	4095	Jisho
2483	メイン	めいん	main	22	0.82		Jisho
2484	かむ	かむ	bite; chew	22	0.92		Jisho
2485	温める	あたためる	warm, heat	22	0.95		Jisho
2486	概念	がいねん	notion, idea, concept	22	0.81	3277	Jisho
2487	重視	じゅうし	respect	22	0.87	3511	Jisho
2488	複数	ふくすう	plural	22	0.94	4503	Jisho
2489	三十	さんじゅう	thirty	22	0.94		Jisho
2490	興奮	こうふん	excitement	22	0.86	3582	Jisho
2491	突っ込む	つっこむ	thrust, stick; dip; shove	22	0.94	5606	Jisho
2492	牛	うし	cattle, cow, ox	22	0.96	558	Jisho
2493	鏡	かがみ	mirror	22	0.93	1714	Jisho
2494	ないし	ないし	or, otherwise	22	0.75		Jisho
2495	二千年	にせんねん	two thousand years	22	0.92		Jisho
2496	煙	けむり	smoke, fumes; fog	22	0.92	2785	Jisho
2497	参照	さんしょう	reference	22	0.84		Jisho
2498	価値観	かちかん	sense of values	22	0.95		Jisho
2499	バター	ばたー	butter	22	0.92	1321	Jisho
2500	スープ	すーぷ	soup	22	0.86	1151	Jisho
2501	自殺	じさつ	suicide	22	0.97	3076	Jisho
2502	トラック	とらっく	truck	22	0.96	631	Jisho
2503	委員	いいん	committee member; councillor	22	0.28	2988	Jisho
2504	行政	ぎょうせい	administration, government	22	0.8	2939	Jisho
2505	一年生	いちねんせい	first grade, first year	22	0.89		Jisho
2506	犯す	おかす	commit, offend; break	22	0.9	3074	Jisho
2507	膨らむ	ふくらむ	swell, expand	22	0.95	5386	Jisho
2508	とうとう	とうとう	finally	22	0.87	4906	Jisho
2509	このごろ	このごろ	these days	22	0.88		Jisho
2510	女子	じょし	woman, girl	22	0.8	2064	Jisho
2511	JR	じぇいあーる	Japan Railways (JR)	22	0.77		Jisho
2512	言語	げんご	language, tongue, speech	22	0.84	590	Jisho
2513	とる	とる	[shortened form of “teoru”]	22	0.88		Jisho
2514	以来	いらい	since	22	0.95	2666	Jisho
2515	市内	しない	within the city	22	0.39	2297	Jisho
2516	しかしながら	しかしながら	however, but	22	0.55		Jisho
2517	針	はり	needle; stitch	21	0.91	5671	Jisho
2518	集団	しゅうだん	group, mass	21	0.93	3533	Jisho
2519	体調	たいちょう	physical condition	21	0.85	4977	Jisho
2520	三年間	さんねんかん	three years	21	0.93		Jisho
2521	手前	てまえ	this side	21	0.91	4136	Jisho
2522	幼い	おさない	young, immature, childish	21	0.9	3771	Jisho
2523	説	せつ	theory; explanation	21	0.9	2840	Jisho
2524	神社	じんじゃ	shrine	21	0.89	1448	Jisho
2525	列車	れっしゃ	train	21	0.95	5317	Jisho
2526	夢中	むちゅう	crazy about, obsessed with	21	0.89	5452	Jisho
2527	トレーニング	とれーにんぐ	training	21	0.83	4515	Jisho
2528	よほど	よほど	very, greatly	21	0.9		Jisho
2528	よっぽど	よっぽど	very, greatly	21	0.9		Jisho
2529	どうせ	どうせ	anyway	21	0.89	4647	Jisho
2530	坂	さか	slope, hill	21	0.82	3594	Jisho
2531	検索	けんさく	search	21	0.69		Jisho
2532	アップ	あっぷ	raise	21	0.72	2124	Jisho
2533	絶える	たえる	cease, fail	21	0.9		Jisho
2534	三十一日	さんじゅういちにち	thirty-first (date); thirty one days	21	0.51		Jisho
2535	取材	しゅざい	interview, report	21	0.8	2826	Jisho
2536	ぶつかる	ぶつかる	strike, bump, collide	21	0.91	751	Jisho
2537	曲がる	まがる	bend, wind; turn	21	0.93	284	Jisho
2538	ては	ては	alternately do . . . and . . .	21	0.01		Jisho
2539	前年	ぜんねん	previous year, year before	21	0.35	4134	Jisho
2540	飽きる	あきる	tire, weary, be tired of, get bored	21	0.79	3762	Jisho
2541	三十日	さんじゅうにち	thirtieth (date); thirty days	21	0.56		Jisho
2542	分類	ぶんるい	classification	21	0.87	4719	Jisho
2543	どっち	どっち	which	21	0.62	1511	Jisho
2544	自分なり	じぶんなり	in one’s own way	21	0.78		Jisho
2545	覚悟	かくご	readiness, preparedness	21	0.91	3818	Jisho
2546	糸	いと	thread, string	21	0.96	1779	Jisho
2547	逮捕	たいほ	arrest	21	0.95	1389	Jisho
2548	収まる	おさまる	hold, pack	21	0.93		Jisho
2549	交渉	こうしょう	negotiation, treaty	21	0.89	1353	Jisho
2550	枝	えだ	branch, twig, bough	21	0.9	3658	Jisho
2551	なにより	なにより	above all, chiefly, more than anything	21	0.81		Jisho
2552	教科書	きょうかしょ	textbook	21	0.96	1198	Jisho
2553	六時	ろくじ	six o’clock	21	0.64		Jisho
2554	取り引き	とりひき	business, dealing, trade	21	0.84		Jisho
2555	免許	めんきょ	license, permit	21	0.9	5568	Jisho
2556	講ずる	こうずる	take	21	0.26		Jisho
2557	太い	ふとい	thick; heavy; bold	21	0.94	337	Jisho
2558	開く	あく	open	21	0.18	539	Jisho
2559	及ぼす	およぼす	influence, affect	21	0.76		Jisho
2560	千円	せんえん	one thousand yen	21	0.63		Jisho
2561	独自	どくじ	original, own	21	0.92		Jisho
2562	夕食	ゆうしょく	dinner	21	0.88	579	Jisho
2563	震える	ふるえる	shake, tremble	21	0.79	1444	Jisho
2564	心臓	しんぞう	heart	21	0.88	3124	Jisho
2565	世界的	せかいてき	world, global	21	0.92		Jisho
2566	所属	しょぞく	affiliation	21	0.98	3272	Jisho
2567	騒ぐ	さわぐ	make a noise, make a fuss	21	0.89	1742	Jisho
2568	そっと	そっと	softly, lightly	21	0.84	4521	Jisho
2569	溜める	ためる	save, store, accumulate	21	0.89	5980	Jisho
2570	晩	ばん	night, evening	21	0.86	141	Jisho
2571	小屋	こや	hut, cabin, barn, shed	21	0.74		Jisho
2572	会議	かいぎ	meeting	21	0.93	1165	Jisho
2573	個性	こせい	personality, character	21	0.96	2416	Jisho
2574	たがる	たがる	want to	21	0.89		Jisho
2575	理想	りそう	ideal, dream	21	0.94	5083	Jisho
2576	給料	きゅうりょう	salary	21	0.93	1347	Jisho
2577	マスコミ	ますこみ	mass media, mass communication	21	0.99	4144	Jisho
2578	おい	おい	hey	21	0.81		Jisho
2579	屋根	やね	roof	21	0.91	1678	Jisho
2580	クリスマス	くりすます	Christmas	21	0.84	976	Jisho
2581	重なる	かさなる	pile up; conspire	21	0.98	2318	Jisho
2582	各地	かくち	each place	21	0.93	2295	Jisho
2583	落ち込む	おちこむ	sink, go down; be depressed	21	0.99		Jisho
2584	進化	しんか	evolution	21	0.94		Jisho
2585	とんでも	とんでも	unexpected; outrageous, very offensive	21	0.94		Jisho
2586	思い付く	おもいつく	think of, guess, conceive	21	0.9	3264	Jisho
2587	新幹線	しんかんせん	bullet train	21	0.9	1665	Jisho
2588	第三	だいさん	third	21	0.52		Jisho
2589	数える	かぞえる	count, number	21	0.97	874	Jisho
2590	公開	こうかい	exhibition, presentation	21	0.92	1240	Jisho
2591	地面	じめん	ground, land	21	0.89	2631	Jisho
2592	貢献	こうけん	contribution, service	21	0.87		Jisho
2593	台風	たいふう	typhoon	21	0.94	749	Jisho
2594	映る	うつる	reflect	21	0.93	2624	Jisho
2595	大臣	だいじん	Cabinet minister, minister of state	21	0.22	5841	Jisho
2596	十四	じゅうし	fourteen	21	0.86		Jisho
2597	入学	にゅうがく	(school etc.) entrance, admission	21	0.91	835	Jisho
2598	紅茶	こうちゃ	tea (black)	21	0.74	1952	Jisho
2599	控える	ひかえる	abstain, hold back, refrain	21	0.94	5817	Jisho
2600	促す	うながす	urge	21	0.9	3541	Jisho
2601	何事	なにごと	what	21	0.9		Jisho
2602	プレゼント	ぷれぜんと	present	21	0.75	911	Jisho
2603	配る	くばる	deal, distribute, deliver	21	0.96	804	Jisho
2604	改革	かいかく	reform	21	0.76	1319	Jisho
2605	一致	いっち	agreement, accord	21	0.88	3589	Jisho
2606	ゼロ	ぜろ	zero	21	1	1121	Jisho
2607	義務	ぎむ	duty, obligation	21	0.84	2992	Jisho
2608	出席	しゅっせき	attendance	21	0.97	1000	Jisho
2609	十人	じゅうにん	ten people	21	0.83		Jisho
2610	処分	しょぶん	disposal, disposition	21	0.78		Jisho
2611	年間	ねんかん	year; annual	21	0.88	542	Jisho
2612	広島	ひろしま	Hiroshima	20	0.94		Jisho
2613	NHK	えぬえいちけい,えぬえちけい	Nihon Hoso Kyokai (Japan Broadcasting Corporation)	20	0.95		Jisho
2614	設計	せっけい	plan, design	20	0.94	1234	Jisho
2615	飛び込む	とびこむ	dive, plunge	20	0.87	4940	Jisho
2616	邪魔	じゃま	obstacle, disturbance, interruption	20	0.88	3916	Jisho
2617	ゆでる	ゆでる	boil	20	0.91	5895	Jisho
2618	プール	ぷーる	pool	20	0.91	826	Jisho
2619	弁護士	べんごし	lawyer, counsellor	20	0.95	5465	Jisho
2620	叱る	しかる	scold, admonish	20	0.92	1959	Jisho
2621	恋人	こいびと	lover, boyfriend, girlfriend	20	0.86	1625	Jisho
2622	暮らし	くらし	life, livelihood	20	0.8	3727	Jisho
2623	王	おう	king, monarch	20	0.79	3179	Jisho
2624	真似	まね	imitation, mimicry, impersonation	20	0.9		Jisho
2625	税金	ぜいきん	tax	20	0.95	2542	Jisho
2626	預ける	あずける	leave, check, deposit	20	0.95	1653	Jisho
2627	柔らかい	やわらかい	soft, tender	20	0.93	5600	Jisho
2628	物事	ものごと	thing	20	0.96	4400	Jisho
2629	相変わらず	あいかわらず	as ever, as usual, the same, as before [always]	20	0.84	2920	Jisho
2630	年金	ねんきん	pension, annuity	20	0.81		Jisho
2631	やりとり	やりとり	exchange, interchange	20	0.99		Jisho
2632	ホーム	ほーむ	platform	20	0.91	831	Jisho
2633	頼る	たよる	depend, turn to, trust	20	0.98	4812	Jisho
2634	学生時代	がくせいじだい	student days, university days	20	0.73		Jisho
2635	憧れ	あこがれ	admiration	20	0.84	3980	Jisho
2636	内側	うちがわ	inside, interior, inner	20	0.91	1519	Jisho
2637	講師	こうし	speaker, lecturer	20	0.43	3565	Jisho
2638	池	いけ	pond	20	0.91	1399	Jisho
2639	接続	せつぞく	connection	20	0.95	2917	Jisho
2640	役者	やくしゃ	actor, actress	20	0.71		Jisho
2641	光る	ひかる	shine, glitter, twinkle	20	0.85	1433	Jisho
2642	富士山	ふじさん	Mt. Fuji	20	0.86		Jisho
2643	必要性	ひつようせい	necessity	20	0.8		Jisho
2644	七時	しちじ	seven o’clock	20	0.61		Jisho
2645	としたら	としたら	if so	20	0.71		Jisho
2646	出演	しゅつえん	appearance, broadcast	20	0.67	3526	Jisho
2647	柱	はしら	pillar, post	20	0.93	1463	Jisho
2648	間に合う	まにあう	catch, get, make it	20	0.96	605	Jisho
2649	年代	ねんだい	era; generation; date	20	0.85	4602	Jisho
2650	鉄	てつ	iron, steel	20	0.96	4271	Jisho
2651	継続	けいぞく	continuation	20	0.85	3198	Jisho
2652	特殊	とくしゅ	special	20	0.98	5564	Jisho
2653	引き上げる	ひきあげる	pull up; increase, raise	20	0.9	4466	Jisho
2654	スペイン	すぺいん	Spain	20	0.95		Jisho
2655	裁判	さいばん	trial; judgment; justice	20	0.92	3404	Jisho
2656	はあ	はあ	oh, Oh boy, Oh dear	20	0.75		Jisho
2657	上回る	うわまわる	exceed, surpass	20	0.68		Jisho
2658	地下鉄	ちかてつ	subway, underground	20	0.88	684	Jisho
2659	専門家	せんもんか	expert, specialist	20	0.88	4852	Jisho
2660	内部	ないぶ	inside, interior	20	0.91	4256	Jisho
2661	割る	わる	break; crack	20	0.99	922	Jisho
2662	スペース	すぺーす	space, room	20	0.92		Jisho
2663	結果的	けっかてき	result	20	0.97		Jisho
2664	飲める	のめる	be able to drink	20	0.8		Jisho
2665	割	わり	cost, rate	20	0.86		Jisho
2666	日記	にっき	diary	20	0.88	326	Jisho
2667	担う	になう	cover, carry, take	20	0.84		Jisho
2668	揺れる	ゆれる	shake, wave, swing	20	0.9	1447	Jisho
2669	彼	かれ	he; boyfriend	20	0.81	308	Jisho
2670	一匹	いっぴき	one (animal)	20	0.84		Jisho
2671	憲法	けんぽう	constitution	20	0.8	3811	Jisho
2672	件	けん	affair, matter, issue	20	0.81		Jisho
2673	江戸時代	えどじだい	Edo era	20	0.96		Jisho
2674	むく	むく	peel, pare	20	0.91	5851	Jisho
2675	親切	しんせつ	kind	20	0.85	2681	Jisho
2676	埼玉県	さいたまけん	Saitama prefecture	20	0.91		Jisho
2677	急速	きゅうそく	rapid, speedy	20	0.72	2573	Jisho
2678	燃える	もえる	burn, flame, glow, be on fire	20	0.94	1657	Jisho
2679	末	すえ	end, last	20	0.97	4278	Jisho
2680	胃	い	stomach, belly	20	0.92	1689	Jisho
2681	九州	きゅうしゅう	Kyushu	20	1		Jisho
2682	ブログ	ぶろぐ	blog	20	0.11		Jisho
2683	にすぎない	にすぎない	just, mere	20	0.71		Jisho
2684	想定	そうてい	assumption, supposition	20	0.89		Jisho
2685	学習	がくしゅう	learning, study	20	0.84	2396	Jisho
2686	ケーキ	けーき	cake	20	0.83	1196	Jisho
2687	六年	ろくねん	six years	20	0.93		Jisho
2688	袋	ふくろ	bag, sack, pouch	20	0.93	1850	Jisho
2689	医療	いりょう	medical care, medical treatment	20	0.88	3492	Jisho
2690	増大	ぞうだい	increase, growth; increase, grow	20	0.46	4629	Jisho
2691	競争	きょうそう	competition, contest	20	0.91	1393	Jisho
2692	投資	とうし	investment	20	0.87	1263	Jisho
2693	ほっとする	ほっとする	be relieved	20	0.88		Jisho
2694	お土産	おみやげ	present, souvenir	20	0.8	830	Jisho
2695	記述	きじゅつ	description, account	20	0.83	3403	Jisho
2696	謝る	あやまる	apologize	20	0.85	1598	Jisho
2697	にもかかわらず	にもかかわらず	in spite of, though, despite	20	0.79		Jisho
2698	獲得	かくとく	acquisition	20	0.89	3831	Jisho
2699	見直す	みなおす	review, look over	20	0.91	4722	Jisho
2700	無人	むじん	uninhabited, empty	20	0.37		Jisho
2701	心がける	こころがける	be careful, be prudent	20	0.91		Jisho
2702	テープ	てーぷ	tape	19	0.93	676	Jisho
2703	七日	なのか	seventh (date); seven days	19	0.53	43	Jisho
2704	二つ目	ふたつめ	second	19	0.73		Jisho
2705	板	いた	board, plate	19	0.94	3459	Jisho
2706	自慢	じまん	pride, boast	19	0.87	3821	Jisho
2707	前項	ぜんこう	previous page	19	0.13		Jisho
2708	選挙	せんきょ	election	19	0.97	1314	Jisho
2709	更新	こうしん	renewal	19	0.79		Jisho
2710	IT	あいてぃー	IT	19	0.84		Jisho
2711	あちら	あちら	that way; that place, there; that	19	0.63	1651	Jisho
2712	受け止める	うけとめる	take, catch	19	0.94	2328	Jisho
2713	景気	けいき	business conditions, economy	19	0.82	3136	Jisho
2714	二十五日	にじゅうごにち	twenty-fifth (date); twenty-five days	19	0.48		Jisho
2715	根拠	こんきょ	ground, evidence	19	0.89	3457	Jisho
2716	チケット	ちけっと	ticket	19	0.77	1216	Jisho
2717	民間	みんかん	private, non government	19	0.66	4815	Jisho
2718	口調	くちょう	tone, voice	19	0.56		Jisho
2719	ふさわしい	ふさわしい	suitable, appropriate	19	0.9		Jisho
2720	といっても	といっても	even though	19	0.89		Jisho
2721	眼鏡	めがね	glasses, spectacles	19	0.87	1864	Jisho
2722	脇	わき	side	19	0.9		Jisho
2723	持ち込む	もちこむ	bring, import	19	0.98	4583	Jisho
2724	全身	ぜんしん	all over, whole body	19	0.83	3368	Jisho
2725	兄さん	にいさん	elder brother	19	0.57	1135	Jisho
2726	予測	よそく	prospect	19	0.92		Jisho
2727	あれ	あれ	Oh	19	0.79	330	Jisho
2728	つながり	つながり	connection, relation	19	0.96	5567	Jisho
2729	欠ける	かける	lack; chip	19	0.98	2552	Jisho
2730	嫌う	きらう	hate, detest	19	0.85	3624	Jisho
2731	保険料	ほけんりょう	insurance premium	19	0.71		Jisho
2732	飛ばす	とばす	let fly, fly	19	0.94	4936	Jisho
2733	教わる	おそわる	learn	19	0.81	2385	Jisho
2734	三十年	さんじゅうねん	thirty years	19	0.95		Jisho
2735	後半	こうはん	latter half, second half	19	0.97	2119	Jisho
2736	たく	たく	burn	19	0.89		Jisho
2737	何日	なんにち	many days; how many days	19	0.84		Jisho
2738	防止	ぼうし	prevention	19	0.56	5634	Jisho
2739	遺伝子	いでんし	gene	19	0.91		Jisho
2740	本屋	ほんや	bookshop	19	0.72	692	Jisho
2741	明日	あす	tomorrow; near future	19	0.69	4106	Jisho
2742	早め	はやめ	early	19	0.85		Jisho
2743	独特	どくじ	peculiar, unique; personal	19	0.93	5412	Jisho
2744	今夜	こんや	tonight	19	0.65	572	Jisho
2745	ゆえ	ゆえ	reason; therefore	19	0.79		Jisho
2746	リズム	りずむ	rhythm	19	0.97	4654	Jisho
2747	突く	つく	push; prick	19	0.84	5607	Jisho
2748	魂	たましい	soul, spirit	19	0.78		Jisho
2749	滞在	たいざい	stay, visit	19	0.89	5251	Jisho
2750	連携	れんけい	cooperation	19	0.62		Jisho
2751	ライブ	らいぶ	live (music)	19	0.69		Jisho
2752	演ずる	えんずる	play, perform	19	0.85		Jisho
2753	廃止	はいし	abolition	19	0.81	5173	Jisho
2754	復活	ふっかつ	revival, restoration	19	0.95	5244	Jisho
2755	借金	しゃっきん	debt, loan	19	0.97	2485	Jisho
2756	常識	じょうしき	common sense, general knowledge	19	0.96	2903	Jisho
2757	闇	やみ	darkness, dark	19	0.71		Jisho
2758	見守る	みまもる	watch, observe	19	0.96	5256	Jisho
2759	不便	ふべん	inconvenience	19	0.73	772	Jisho
2760	栄養	えいよう	nutrition	19	0.96	3309	Jisho
2761	フランス語	ふらんすご	French language	19	0.76		Jisho
2762	アクセス	あくせす	access	19	0.95		Jisho
2763	PC	ぴーしー	personal computer	19	0.35		Jisho
2764	不幸	ふこう	unhappiness, misfortune	19	0.94	1572	Jisho
2765	こだわる	こだわる	stick to; be particular about	19	0.89		Jisho
2766	カット	かっと	cut	19	0.91	2373	Jisho
2767	乾く	かわく	dry	19	0.9	1662	Jisho
2768	おまけ	おまけ	addition, free gift	19	0.83	3236	Jisho
2769	をはじめ	をはじめ	starting with . . . , including	19	0.74		Jisho
2770	ついで	ついで	on one’s way, along the way	19	0.87	4975	Jisho
2771	名称	めいしょう	name	19	0.89	5860	Jisho
2772	鍛える	きたえる	train, discipline	19	0.87		Jisho
2773	大学生	だいがくせい	college student, university student	19	0.91	234	Jisho
2774	左手	ひだりて	left hand; on one’s left	19	0.86	474	Jisho
2775	乾燥	かんそう	dryness	19	0.94	3440	Jisho
2776	たった	たった	just, only	19	0.76	4534	Jisho
2777	およそ	およそ	around, about	19	0.93	2614	Jisho
2778	八日	ようか	eighth (date); eight days	19	0.49	36	Jisho
2779	ぴったり	ぴったり	tight; exactly	19	0.85	4698	Jisho
2780	添える	そえる	attach, add	19	0.76	5292	Jisho
2781	ノート	のーと	notebook	19	0.95	776	Jisho
2782	配置	はいち	arrangement, layout	19	0.89		Jisho
2783	輸出	ゆしゅつ	exportation	19	0.58	1492	Jisho
2784	陰	かげ	shade, shadow; behind someone’s back	19	0.85	3840	Jisho
2785	漬ける	つける	soak; pickle	19	0.86	5947	Jisho
2786	果物	くだもの	fruit	19	0.9	1144	Jisho
2787	個々	ここ	individual, each	19	0.83	2417	Jisho
2788	十六日	じゅうろくにち	sixteenth (date); sixteen days	19	0.45		Jisho
2789	電話番号	でんわばんごう	telephone number	19	0.63		Jisho
2790	混む	こむ	be crowded	19	0.76		Jisho
2791	築く	きづく	build, have	19	0.94		Jisho
2792	穏やか	おだやか	mild; calm, peaceful	19	0.92	3837	Jisho
2793	結び付く	むすびつく	join, be connected with	19	0.9		Jisho
2794	崩れる	くずれる	crumble, collapse	19	0.99	3105	Jisho
2795	届ける	とどける	deliver; send; report	19	0.93	817	Jisho
2796	プレー	ぷれー	play	19	0.84		Jisho
2797	進歩	しんぽ	progress, advance	19	0.95	2977	Jisho
2798	百	ひゃく	hundred	19	0.87	24	Jisho
2799	尻	しり	hips	19	0.86		Jisho
2799	お尻	おしり	hips (with honorific)	19	0.86		Jisho
2800	汚れる	よごれる	dirty, soil	19	0.93	1429	Jisho
2801	産業	さんぎょう	industry	19	0.72	900	Jisho
2802	前日	ぜんじつ	eve, previous day	19	0.94		Jisho
2803	吸収	きゅうしゅう	absorption, assimilation	19	0.98	3468	Jisho
2804	驚き	おどろき	surprise, amazement	19	0.89	3583	Jisho
2805	ソ連	それん	Soviet Union	19	0.64		Jisho
2806	悲しみ	かなしみ	sadness, grief	19	0.9	3532	Jisho
2807	十一日	じゅういちにち	eleventh (date); eleven days	19	0.47		Jisho
2808	最低	さいてい	minimum, lowest	19	0.96	2108	Jisho
2809	十六	じゅうろく	sixteen	19	0.88		Jisho
2810	にんにく	にんにく	garlic	19	0.85		Jisho
2811	順番	じゅんばん	turn, order	19	0.94	3283	Jisho
2812	裁判所	さいばんしょ	court, courthouse	19	0.74	3405	Jisho
2813	観光	かんこう	sightseeing	19	0.94	3150	Jisho
2814	申し訳	もうしわけ	excuse, apology	19	0.88	5288	Jisho
2815	葉っぱ	はっぱ	leaf	19	0.79	5511	Jisho
2816	生き物	いきもの	creature, life	19	0.95	2352	Jisho
2817	演出	えんしゅつ	direction, direct	19	0.8		Jisho
2818	ですが	ですが	but, however	19	0.71		Jisho
2819	本気	ほんき	seriousness, earnestness	19	0.84	4105	Jisho
2820	三年生	さんねんせい	third grade, third year	19	0.85		Jisho
2821	記入	きにゅう	entry	19	0.5	2925	Jisho
2822	見上げる	みあげる	look up; respect	19	0.79	4159	Jisho
2823	話し合い	はなしあい	discussion, meeting	19	0.9	4184	Jisho
2824	値	あたい	price	19	0.79	2241	Jisho
2825	一人暮らし	ひとりぐらし	living alone, single life	19	0.88		Jisho
2826	趣旨	しゅし	purpose, intention, point	19	0.55		Jisho
2827	柔らかい	やわらかい	soft	19	0.89	5600	Jisho
2828	舌	した	tongue	19	0.84	1825	Jisho
